Provincia;Municipio;Localidad;Código postal;Dirección;Margen;Longitud;Latitud;Toma de datos;Precio gasolina 95 E5;Precio gasolina 95 E10;Precio gasolina 95 E5 Premium;Precio gasolina 98 E5;Precio gasolina 98 E10;Precio gasóleo A;Precio gasóleo Premium;Precio gasóleo B;Precio gasóleo C;Precio bioetanol;Precio biodiésel;Precio gases licuados del petróleo;Precio gas natural comprimido;Precio gas natural licuado;Precio hidrógeno;Rótulo;Tipo venta;Rem.;Horario;Tipo servicio
GIPUZKOA;OLABERRIA;OLABERRIA;20212;CARRETERA N-I MADRID-IRUN KM. 416;D;-2.219917;43.026472;16/11/24 0:00;1.579;;;1.721;;1.499;1.589;;;;;;;;;BP OLABERRIA;P;OM;L-D: 24H;L-D: 24H (P)
GIPUZKOA;OLABERRIA;OLABERRIA;20212;CARRETERA NACIONAL N-1 (IRUN-MADRID) KM. 417;D;-2.216667;43.038889;15/11/24 11:12;1.569;;;1.719;;1.479;;;;;;0.919;;;;AVIA;P;dm;L-D: 24H;L-D: 24H (A)
GIPUZKOA;OÑATI;OÑATI;20560; SANTXOLOPETEGI AUZOA, 25;D;-2.435417;43.053583;16/11/24 0:00;1.579;;;1.689;;1.499;1.549;1.233;;;;;;;;REPSOL;P;OM;L-D: 05:00-22:00;L-D: 05:00-22:00 (A)
GIPUZKOA;OÑATI;OÑATI;20560;CARRETERA GI-2630 KM. 17,9;I;-2.420639;43.039917;16/11/24 0:00;1.579;;;1.689;;1.499;1.549;1.233;;;;;;;;PETRONOR;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
GIPUZKOA;ORDIZIA;ORDIZIA;20240;CALLE SAN BARTOLOMÉ, 7;N;-2.179528;43.051694;16/11/24 8:08;1.499;;;;;1.419;;;;;;;;;;EROSKI;P;dm;L-D: 24H;L-D: 24H (A)
GIPUZKOA;PASAIA;PASAI SAN PEDRO;20110;ZONA PORTUARIA LA HERRERA, S/N;N;-1.934528;43.321639;15/11/24 0:00;;;;;;1.346;;;;;;;;;;COOPERATIVA DE TRANSPORTES DEL PUERTO DE PASAJES;R;dm;L: 24H;L: 24H (D)
GIPUZKOA;TOLOSA;TOLOSA;20400;CARRETERA NACIONAL 1 KM. 437;D;-2.068778;43.152861;16/11/24 0:00;1.589;;;1.739;;1.509;1.599;;;;;;;;;PETRONOR;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
GIPUZKOA;TOLOSA;TOLOSA;20400;CR N-1, 432,5;I;-2.0925;43.116917;16/11/24 11:00;1.599;;;;;1.519;;1.29;;;;0.929;;;;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
GIPUZKOA;TOLOSA;TOLOSA;20400;CALLE LARRAMENDI, 28;N;-2.071278;43.145222;14/11/24 18:23;1.569;;;1.729;;1.479;;1.169;;;;;;;;AVIA;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (P)
GIPUZKOA;URNIETA;URNIETA;20130;POLIGONO INDUSTRIAL BARRIO ERGOYEN, S/N;D;-1.999944;43.234944;15/11/24 16:00;1.589;;;;;1.529;1.609;1.309;;;;;;;;SHELL;P;OM;L-D: 24H;L-D: 24H (A)
GIPUZKOA;URNIETA;URNIETA;20130;CALLE BO. ERGOYEN, 21;D;-1.998806;43.235528;13/11/24 10:30;1.519;;;1.739;;1.359;1.409;1.119;;;;0.939;;;;MLC;P;dm;L: 24H;L: 24H (A)
GIPUZKOA;URRETXU;URRETXU;20700;CALLE IPEÑARRIETA, 54;N;-2.319194;43.08975;14/11/24 12:52;1.447;;;;;;1.367;;;;;;;;;LOW COST EUSKADI - URRETXU;P;dm;L: 24H;L: 24H (A)
GIPUZKOA;USURBIL;USURBIL;20170;CARRETERA NACIONAL 634 KM. 5,7;D;-2.070472;43.271361;16/11/24 0:00;1.589;;;;;1.519;;;;;;;;;;REPSOL;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
GIPUZKOA;USURBIL;USURBIL;20170;AUTOPISTA AP-8 (MRG.IZDO.) KM. 27,1;I;-2.029083;43.284833;16/11/24 6:00;1.609;;;1.741;;1.519;1.626;;;;;;;;;CEPSA;P;OM;L-D: 24H;L-D: 24H (A)
GIPUZKOA;USURBIL;USURBIL;20170;AUTOPISTA AP-8 (MRG.DCHO.) KM. 27,1;D;-2.031889;43.286611;16/11/24 0:00;1.609;;1.694;;;1.519;1.624;;;;;;;;;CEPSA;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
GIPUZKOA;USURBIL;USURBIL;20170;CALLE TXIKIERDI, 7;N;-2.022194;43.276889;16/11/24 8:08;1.459;;;;;1.369;1.469;;;;;;;;;EROSKI;P;dm;"L-S: 07:00-22:30; D: 10:00-21:00";"L-S: 07:00-22:30 (A); D: 10:00-21:00 (A)"
GIPUZKOA;USURBIL;USURBIL;20170;POLIGONO ATALLU, 26;D;-2.047694;43.267778;11/11/24 10:49;1.509;;;;;1.429;;;;;;;;;;ALKARTASUNA USURBILGO BASERRITARREN KOOPERATIBA;P;dm;L-D: 24H;Sin datos
GIPUZKOA;USURBIL;AGINAGA;20170;N-634     (BO. DE AGUINAGA) km 7,6;I;-2.073278;43.277417;16/11/24 0:00;1.589;;;1.699;;1.509;;;;;;;;;;PETRONOR;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
GIPUZKOA;VILLABONA;VILLABONA;20150;CR N-1, 440,7;D;-2.055528;43.177167;16/11/24 0:00;1.529;;;1.739;;1.439;1.559;1.159;;;;;;;;REPSOL;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
GIPUZKOA;VILLABONA;VILLABONA;20150;CARRETERA NACIONAL 1 KM. 445;I;-2.055778;43.178611;16/11/24 0:00;1.529;;;1.739;;1.439;1.559;1.159;;;;;;;;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
GIPUZKOA;VILLABONA;AMASA;20150;CARRETERA A-1 KM. 443;I;-2.039361;43.200806;16/11/24 11:00;1.604;;1.688;;;1.497;1.579;1.149;;;;0.939;;;;CEPSA;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
GIPUZKOA;ZARAUTZ;ZARAUTZ;20800;CALLE ZUBIAURRE ZAHAR, 3;D;-2.158361;43.28325;16/11/24 0:00;1.589;;;1.729;;1.509;1.599;;;;;;;;;PETRONOR;P;dm;L-D: 06:30-22:30;L-D: 06:30-22:30 (A)
GIPUZKOA;ZARAUTZ;ZARAUTZ;20800;CALLE GIPUZKOA, 59;I;-2.158833;43.284944;16/11/24 0:00;1.599;;;1.739;;1.519;1.609;;;;;;;;;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
GIPUZKOA;ZESTOA;ZESTOA;20740;CARRETERA GI-631 KM. 5,00;D;-2.259444;43.241444;14/11/24 15:47;1.569;;;1.729;;1.469;;;;;;;;;;E.S. ZESTOA-AVIA;P;dm;"L-S: 07:00-21:00; D: 07:00-14:00";"L-S: 07:00-21:00 (A); D: 07:00-14:00 (A)"
GIPUZKOA;ZESTOA;ARROA-BEKOA;20749;POLIGONO SANSINENEA ERREKA, 14;N;-2.274028;43.273556;4/11/24 10:41;1.479;;;;;1.399;;;;;;;;;;AVIA;P;dm;"L-V: 08:30-20:00; S: 09:00-14:00";"L-V: 08:30-20:00 (A); S: 09:00-14:00 (A)"
GIPUZKOA;ZUMAIA;ZUMAIA;20750;CALLE AXULAR IBILTOKIA, S/N;I;-2.258083;43.294833;16/11/24 6:28;1.569;;;;;1.499;;;;;;;;;;CEPSA;P;dm;"L-V: 07:30-20:30; S: 08:00-14:00; D: 09:00-13:00";"L-V: 07:30-20:30 (P); S: 08:00-14:00 (P); D: 09:00-13:00 (P)"
GIPUZKOA;ZUMAIA;ZUMAIA;20750;CRTRA.N-634 km 29,700;D;-2.264111;43.284889;15/11/24 0:00;1.579;;;1.711;;1.499;1.579;;;;;;;;;CEPSA;P;OM;"L-S: 06:00-22:00; D: 08:00-22:00";"L-S: 06:00-22:00 (A); D: 08:00-22:00 (A)"
GIPUZKOA;ZUMAIA;ZUMAIA;20750;CRTRA.N-634 km 29.700;I;-2.265583;43.284583;15/11/24 0:00;1.579;;;1.711;;1.499;1.579;;;;;;;;;CEPSA;P;OM;L-V: 08:00-20:00;L-V: 08:00-20:00 (A)
GIPUZKOA;ZUMARRAGA;ZUMARRAGA;20700;CALLE ELIZ KALE, 0;N;-2.312889;43.087111;16/11/24 6:11;1.519;;1.569;;;1.439;1.499;;;;;;;;;GALP;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
GIRONA;AIGUAVIVA;AIGUAVIVA;17181;AUTOVIA A2 KM. 708;I;2.791306;41.917028;11/11/24 6:44;1.629;;;1.789;;1.539;1.619;1.389;;;;;;;;REPSOL;P;dm;"L-S: 06:00-22:00; D: 07:00-22:00";"L-S: 06:00-22:00 (A); D: 07:00-22:00 (A)"
GIRONA;AIGUAVIVA;AIGUAVIVA;17181;AUTOVIA AP- 7 KM. 70,5;I;2.773667;41.906778;16/11/24 9:10;1.569;;;1.689;;1.489;1.579;;;;;;;;;GALP;P;OM;L-D: 24H;L-D: 00:00-06:00 (D), 06:00-22:00 (A), 22:00-23:59 (D)
GIRONA;AMER;AMER;17170;CARRETERA C-63 KM. 48,61;D;2.591833;42.022694;11/11/24 7:57;1.609;;;1.759;;1.489;1.569;1.309;;;;;;;;REPSOL;P;dm;"L-V: 06:00-22:00; S: 07:00-22:00; D: 08:00-14:30";"L-V: 06:00-22:00 (P); S: 07:00-22:00 (P); D: 08:00-14:30 (P)"
GIRONA;ANGLÈS;ANGLES;17160;CARRETERA N-141 KM. 102;I;2.649083;41.95825;14/11/24 18:56;1.615;;;1.769;;1.506;1.599;;;;;;;;;CEPSA;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
GIRONA;ANGLÈS;ANGLES;17160;CALLE ILLES1 Y 2, PLAN PARCIAL SECTOR CUC, S/N;N;2.634361;41.958167;15/11/24 16:00;1.469;;;;;1.369;;;;;;;;;;SHELL;P;OM;"L-V: 09:00-13:00 y 15:00-18:00; S: 09:00-13:00";"L-V: 09:00-13:00 (A), 15:00-18:00 (A); S: 09:00-13:00 (A)"
GIRONA;ARBÚCIES;ARBUCIES;17401;POLIGONO PONT CREMAT, 2;N;2.531722;41.810611;11/11/24 10:15;1.343;;;;;1.256;;;;;;;;;;BONAREA;P;dm;L-D: 24H;L-D: 24H (A)
GIRONA;ARBÚCIES;ARBUCIES;17401;CARRETERA CARRETERA SANT HILARI ARBÚCIES KM 16.300 KM. 16,300;D;2.52;41.817639;16/11/24 0:00;1.599;;;1.749;;1.489;1.559;;;;;;;;;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
GIRONA;ARBÚCIES;ARBUCIES;17401;CTRA. ARBÚCIES-VILADRAU;I;2.435917;41.853056;11/11/24 14:30;1.409;;;;;1.329;1.419;;;;;;;;;ZONA DIESEL ;P;dm;L-D: 24H;L-D: 24H (A)
GIRONA;AVINYONET DE PUIGVENTÓS;AVINYONET DE PUIGVENTOS;17742;CARRETERA C-260 DE BESALU A ROSES KM. 41,000;I;2.947778;42.258083;14/11/24 10:58;1.469;;;1.729;;1.359;1.409;;;;;;;;;E.S.AVINYONET;P;dm;L-D: 24H;L-D: 24H (A)
GIRONA;BANYOLES;BANYOLES;17820;CALLE DE LA BASSA DEL CANEM, 22;N;2.775639;42.112611;11/11/24 9:50;1.429;;;;;1.349;;;;;;;;;;ESCLATOIL;P;dm;L-D: 24H;L-D: 24H (A)
GIRONA;BANYOLES;BANYOLES;17820;CRTA. C-150 km 16,700;D;2.7785;42.109083;11/11/24 12:21;1.399;;;1.699;;1.309;1.469;;;;;;;;;POSTE DE MATA;P;dm;L-D: 24H;L-D: 24H (D)
GIRONA;BANYOLES;BANYOLES;17820;RONDA CANALETA, 63;D;2.776778;42.116833;15/11/24 7:00;1.549;;;;;1.439;1.529;;;;;;;;;AVIA;P;dm;L-D: 24H;L-D: 24H (A)
GIRONA;BANYOLES;BANYOLES;17820;CL ALFONSO XII, 161;I;2.763417;42.123361;16/11/24 10:00;1.599;;;1.739;;1.469;1.549;;;;;0.949;;;;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
GIRONA;BANYOLES;BANYOLES;17820;CRTA. C-150 km 16,630;I;2.777944;42.108583;15/11/24 20:42;1.569;;;1.749;;1.459;1.519;1.149;;;;;;;;POSTE DE MATA;P;dm;L-D: 24H;L-D: 24H (A)
GIRONA;BANYOLES;BANYOLES;17820;PASEO DE LA FARGA, S/N;N;2.791528;42.101333;11/11/24 9:59;1.389;;;;;1.299;;;;;;;;;;CONDIS;P;dm;L-D: 24H;L-D: 24H (A)
GIRONA;BÀSCARA;BASCARA;17483;CARRETERA GI-623 KM. 1,8;I;2.922361;42.126444;11/11/24 0:01;1.569;;;;;1.479;;1.139;;;;;;;;MLC;P;dm;L-D: 24H;L-D: 24H (P)
GIRONA;BEGUR;BEGUR;17255;CARRER DE LA CREU, 30;N;3.206028;41.951194;12/11/24 0:00;1.592;;;1.735;;1.482;1.573;;;;;;;;;"""BP""BEGUR";P;dm;L-D: 07:00-22:00;L-D: 07:00-22:00 (A)
GIRONA;BEGUR;BEGUR;17255;CALLE DELS SALINCS, 11;D;3.159889;41.935583;14/11/24 12:28;1.429;;;;;1.314;;;;;;;;;;ANEU OIL;P;dm;L-D: 24H;L-D: 24H (A)
GIRONA;BELLCAIRE D'EMPORDÀ;BELLCAIRE D'EMPORDA;17141;CARRETERA GI-632 KM. 2,4;I;3.093861;42.071;11/11/24 11:41;1.489;;;;;1.398;;;;;;;;;;FULL  ENERGY BELLCAIRE D'EMPORDA;P;dm;L-D: 24H;L-D: 24H (A)
GIRONA;BESALÚ;BESALU;17850;CARRETERA N-260 KM. 63;I;2.691889;42.202083;12/11/24 14:00;1.599;;;1.749;;1.479;1.559;;;;;;;;;REPSOL;P;dm;"L-S: 07:00-21:00; D: 07:00-14:00 y 17:00-21:00";Sin datos
GIRONA;BESCANÓ;BESCANO;17162;CARRETERA N-142E KM. 110,5;I;2.74625;41.967889;11/11/24 14:37;1.469;;;;;1.369;1.429;;;;;;;;;PETROLIS INDEPENDENTS - PETRO7;P;dm;L-D: 24H;L-D: 24H (A)
GIRONA;BESCANÓ;BESCANO;17162;CARRER CAN CULEBRA, PARCELA 44, S/N;N;2.771639;41.964278;13/11/24 10:55;1.369;;;;;1.279;;;;;;;;;;PETROLIS DE BARCELONA;P;dm;L-D: 24H;L-D: 24H (D)
GIRONA;BISBAL D'EMPORDÀ (LA);BISBAL D'EMPORDA(LA);17100;POLIGONO DE LA AIGUETA, S/N;N;3.031222;41.967528;16/11/24 9:00;1.399;;;;;1.309;;;;;;;;;;CONDIS;P;dm;L-D: 24H;L-D: 24H (A)
GIRONA;BISBAL D'EMPORDÀ (LA);BISBAL D'EMPORDA(LA);17100;CALLE L'AIGÜETA PI B2 PARCELA 11, S/N;N;3.031139;41.967583;15/11/24 13:30;1.399;;;1.699;;1.329;1.399;;;;;;;;;Q8;P;dm;L-D: 24H;Sin datos
GIRONA;BISBAL D'EMPORDÀ (LA);BISBAL D'EMPORDA(LA);17100;CARRETERA C-255 KM. 23,175;I;3.030917;41.970861;16/11/24 2:17;1.569;;;1.729;;1.429;1.499;;;;;;;;;GALP;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
GIRONA;BIURE;BIURE;17723;CRTA N-II km 764;D;2.919917;42.337167;12/11/24 23:00;1.589;;;1.709;;1.477;1.567;;;;;;;;;BP;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
GIRONA;BIURE;BIURE;17723;CR N-II MADRID-FRANCIA KM  764;I;2.920083;42.337278;12/11/24 23:00;1.589;;;1.709;;1.477;1.567;;;;;;;;;BP;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
GIRONA;BLANES;BLANES;17300;AVINGUDA EUROPA, 47;N;2.774667;41.675778;16/11/24 6:11;1.579;;;1.729;;1.444;1.494;;;;;;;;;GALP;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
GIRONA;BLANES;BLANES;17300;CARRER ACCES COSTA BRAVA, 136;I;2.778028;41.678833;16/11/24 10:00;1.635;;;1.775;;1.499;1.579;;;;;0.959;;;;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
GIRONA;BLANES;BLANES;17300;CARRETERA GI-600 KM. 1;D;2.769889;41.684167;11/11/24 14:49;1.499;;;;;1.379;;;;;;;;;;PETROLOWCOST;P;dm;L-D: 24H;L-D: 24H (A)
GIRONA;BLANES;BLANES;17300;AVENIDA EUROPA, D', 46;N;2.773833;41.679917;15/11/24 13:30;1.509;;;1.719;;1.399;1.469;;;;;;;;;Q8;P;dm;L-D: 24H;Sin datos
GIRONA;BLANES;BLANES;17300;CALLE ANSELM CLAVE, 66;N;2.787;41.677611;16/11/24 0:00;1.599;;;1.741;;1.469;1.559;;;;;;;;;BP SANTA ANA;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
GIRONA;BLANES;BLANES;17300;AVENIDA EUROPA, 57;D;2.773556;41.679;11/11/24 10:31;1.369;;;;;1.289;;;;;;;;;;GM OIL;P;dm;L-D: 24H;L-D: 24H (A)
GIRONA;BORRASSÀ;BORRASSA;17770;CARRETERA CTRA N II KM. 747;I;2.947806;42.215194;15/11/24 16:30;1.539;;;1.689;;1.439;1.499;;;;;;;;;GALP;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
GIRONA;BRUNYOLA;BRUNYOLA;17441;CARRETERA C63 KM. 32,200;I;2.661139;41.907389;12/11/24 0:00;1.599;;;1.709;;1.439;1.489;1.264;;;;;;;;REPSOL;P;dm;"L-V: 06:00-22:00; S: 07:00-22:00; D: 08:00-22:00";"L-V: 06:00-22:00 (P); S: 07:00-22:00 (P); D: 08:00-22:00 (P)"
GIRONA;CABANELLES;CABANELLES;17746;CARRETERA N-260 KM. 50;N;2.82375;42.221;15/11/24 13:05;1.609;;;1.769;;1.519;1.599;;;;;;;;;CEPSA;P;dm;L-D: 06:00-22:00;Sin datos
GIRONA;CADAQUÉS;CADAQUES;17488;CALLE SERIÑANA, 18;I;3.276167;42.290083;16/11/24 0:00;1.569;;;1.719;;1.439;1.489;;;;;;;;;REPSOL;P;OM;L: 07:00-21:00;Sin datos
GIRONA;CALDES DE MALAVELLA;CALDES DE MALAVELLA;17455;CARRETERA N-II KM. 701;D;2.77375;41.852806;11/11/24 14:30;1.399;;;;;1.329;;;;;;;;;;ZONA DIESEL;P;dm;L-D: 24H;L-D: 24H (A)
GIRONA;CALDES DE MALAVELLA;CALDES DE MALAVELLA;17455;CARRETERA C-35 KM. 92,800;D;2.854944;41.804833;14/11/24 14:15;1.539;;;;;1.399;;;;;;;;;;ES MALAVELLA;P;dm;L-D: 24H;L-D: 24H (A)
GIRONA;CALDES DE MALAVELLA;CALDES DE MALAVELLA;17455;CARRETERA C-35 KM. 92;I;2.854722;41.8055;14/11/24 15:00;1.539;;;1.679;;1.399;1.449;;;;;;;;;PETROSERVICE;P;dm;L-D: 06:00-22:00;Sin datos
GIRONA;CALONGE;CALONGE;17251;AVENIDA DE LA CERDANYA, S/N;D;3.117444;41.850139;8/11/24 6:00;1.649;;;1.809;;1.579;1.629;;;;;;;;;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
GIRONA;CALONGE;CALONGE;17251;CARRER VAREMA, 1;D;3.080361;41.853611;14/11/24 12:29;1.449;;;;;1.349;;;;;;;;;;ANEU OIL;P;dm;L-D: 24H;L-D: 24H (A)
GIRONA;CALONGE;CALONGE;17251;CARRETERA GE-667 KM. 1;D;3.072694;41.858389;16/11/24 10:00;1.599;;;1.739;;1.449;1.519;;;;;0.939;;;;PETRONOR;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
GIRONA;CALONGE;CALONGE;17251;CARRETERA CTRA. C-253, P.K. 47,5 KM. 47,5;I;3.086;41.836833;16/11/24 6:30;1.539;;;1.629;;1.399;1.489;;;;;;;;;GALP;P;OM;L-D: 24H;L-D: 00:00-06:00 (D), 06:00-22:00 (A), 22:00-23:59 (D)
GIRONA;CAMPELLES;CAMPELLES;17534;CARRETERA N-152 KM. 118;D;2.160667;42.286806;16/11/24 0:00;1.579;;;;;1.459;1.529;;;;;;;;;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (P)
GIRONA;CAMPRODON;CAMPRODON;17867;CARRETERA C-151 KM. 23;I;2.359167;42.304222;16/11/24 0:00;1.619;;;1.769;;1.459;;;;;;;;;;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
GIRONA;CAPMANY;CAPMANY;17750;CARRETERA A-II KM. 770,35;D;2.890583;42.380333;15/11/24 15:00;1.599;;;;;1.489;1.569;;;;;;;;;SHELL;P;OM;L-D: 06:00-22:00;Sin datos
GIRONA;CAPMANY;CAPMANY;17750;CARRETERA A-II KM. 770,52;I;2.889167;42.381222;15/11/24 15:00;1.599;;;;;1.489;1.569;1.294;;;;;;;;SHELL;P;OM;L-D: 24H;L-D: 24H (A)
GIRONA;CASSÀ DE LA SELVA;CASSA DE LA SELVA;17244;CARRETERA C-65 KM. 22,3;D;2.853861;41.906917;3/11/24 0:00;1.579;;;1.729;;1.459;1.509;;;;;;;;;REPSOL;P;OM;L-D: 24H;L-D: 24H (D)
GIRONA;CASSÀ DE LA SELVA;CASSA DE LA SELVA;17244;CARRETERA C-65 KM. 22,3;I;2.853139;41.906194;3/11/24 0:00;1.579;;;1.729;;1.459;1.509;;;;;;;;;REPSOL;P;OM;"L-V: 06:00-22:00; S: 07:00-22:00; D: 08:00-22:00";"L-V: 06:00-22:00 (P); S: 07:00-22:00 (P); D: 08:00-22:00 (P)"
GIRONA;CASSÀ DE LA SELVA;CASSA DE LA SELVA;17244;CARRETERA CR C-250 GERONA-SAN FELIU KM. 11,800;N;2.868111;41.891611;13/11/24 9:24;1.579;;;1.729;;1.439;1.529;1.219;;;;;;;;RABELL;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
GIRONA;CASSÀ DE LA SELVA;CASSA DE LA SELVA;17244;CALLE DE LA VIA, 98;D;2.865194;41.890417;14/11/24 12:29;1.436;;;;;1.314;;;;;;;;;;ANEUOIL;P;dm;L-D: 24H;L-D: 24H (A)
GIRONA;CASSÀ DE LA SELVA;CASSA DE LA SELVA;17244;CARRETERA C-65 KM. 16,12;N;2.884944;41.861222;14/11/24 2:16;1.459;;;;;1.334;;;;;;;;;;BENZINERA CASSÀ DE LA SELVA;P;OM;L-D: 24H;L-D: 00:00-06:00 (D), 06:00-22:00 (A), 22:00-23:59 (D)
GIRONA;CASTELLÓ D'EMPÚRIES;CASTELLO D'EMPURIES;17486;CALLE C/ CLOSA DELS FRARES, CANTONADA C/ ALT EMPORDÀ, S/N;D;3.074472;42.250833;11/11/24 9:50;1.449;;;;;1.349;1.399;;;;;;;;;ESCLATOIL;P;dm;L-D: 24H;L-D: 24H (A)
GIRONA;CASTELLÓ D'EMPÚRIES;CASTELLO D'EMPURIES;17486;AVENIDA JOAN CARLES, 44;D;3.11725;42.2485;11/11/24 10:53;1.399;;;1.569;;1.299;1.329;;;;;;;;;AVANZA OIL;P;dm;L-D: 24H;L-D: 00:00-07:00 (D), 07:00-23:00 (A), 23:00-23:59 (D)
GIRONA;CASTELLÓ D'EMPÚRIES;CASTELLO D'EMPURIES;17486;CALLE ORLINA, S/N;D;3.094722;42.252806;16/11/24 10:00;1.589;;1.619;1.729;;1.479;1.559;;;;;0.939;;;;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
GIRONA;CASTELLÓ D'EMPÚRIES;CASTELLO D'EMPURIES;17486;C260 km 38.5;N;3.1045;42.2635;15/11/24 10:34;1.519;;;1.659;;1.414;;;;;;;;;;E.S.MEX;P;dm;L-D: 24H;L-D: 24H (A)
GIRONA;CASTELLÓ D'EMPÚRIES;CASTELLO D'EMPURIES;17486;CARRER SANT MAURICI, 21;N;3.10675;42.256611;11/11/24 9:50;1.449;;;;;1.349;;;;;;;;;;ESCLATOIL;P;dm;L-D: 24H;L-D: 24H (A)
GIRONA;CASTELLÓ D'EMPÚRIES;CASTELLO D'EMPURIES;17486;CAMI VELL A FORTIÀ, S/N;D;3.067722;42.256056;8/11/24 11:39;1.502;;;;;1.399;;0.996;;;;;;;;COOPERATIVA AGRÍCOLA DE CASTELLÓ D'EMPÚRIES;P;dm;L-V: 08:00-13:00 y 15:00-19:00;L-V: 08:00-13:00 (P), 15:00-19:00 (P)
GIRONA;CASTELL-PLATJA D'ARO;CASTELL D'ARO;17249;AVENIDA CASTELL D'ARO, 122;I;3.050861;41.816222;16/11/24 11:00;1.619;;;1.759;;1.479;1.559;;;;;0.959;;;;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
GIRONA;CASTELL-PLATJA D'ARO;CASTELL D'ARO;17249;AVENIDA PARIS, 6;D;3.057;41.816389;16/11/24 0:00;1.579;;;1.721;;1.439;1.529;;;;;;;;;BP PLATJA D'ARO;P;OM;L: 07:00-23:00;L: 07:00-23:00 (A)
GIRONA;CASTELL-PLATJA D'ARO;CASTELL D'ARO;17249;AVENIDA PLATJA (DE LA), 34;N;3.029194;41.813917;14/11/24 14:17;1.539;;;;;1.409;;;;;;0.849;;;;EPSILON PLUS ;P;dm;L-D: 24H;L-D: 24H (A)
GIRONA;CASTELL-PLATJA D'ARO;PLATJA D'ARO;17250;C/SANTIAGO RUSSINYOL/AV TRAMUNTANA;D;3.052972;41.806444;15/11/24 15:00;1.589;;;1.729;;1.449;1.529;;;;;;;;;SHELL;P;OM;L-D: 07:00-22:00;L-D: 07:00-22:00 (A)
GIRONA;CELLERA DE TER (LA);CELLERA DE TER (LA);17165;CARRER CODINA, 1;I;2.62525;41.966806;4/11/24 10:00;1.619;;;1.759;;1.509;1.579;;;;;;;;;REPSOL;P;dm;"L-S: 06:00-22:00; D: 07:00-14:00";"L-S: 06:00-22:00 (P); D: 07:00-14:00 (P)"
GIRONA;CELRÀ;CELRA;17460;CR C-66, 30,5;I;2.865167;42.025389;16/11/24 11:00;1.609;;;1.749;;1.469;1.509;;;;;0.949;;;;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
GIRONA;CELRÀ;CELRA;17460;CARRETERA DE PALAMÒS C255 KM. 5;N;2.88675;42.030917;15/11/24 16:00;1.489;;;;;1.389;;;;;;;;;;SHELL;P;OM;L-V: 09:00-13:00 y 15:00-18:00;L-V: 09:00-13:00 (A), 15:00-18:00 (A)
GIRONA;CERVIÀ DE TER;CERVIA DE TER;17464;CAMI FONTANALS, S/N;D;2.917833;42.066611;13/11/24 14:07;1.376;;;;;1.308;;;;;;;;;;CERVIA OIL;P;dm;L-D: 06:00-23:00;L-D: 06:00-23:00 (A)
GIRONA;CORÇÀ;CORÇA;17121;CARRETERA C-66 KM. 12,977;D;3.020944;41.982778;12/11/24 17:07;1.599;;;1.749;;1.449;1.549;1.169;;;;;;;;BP;P;dm;L-D: 06:30-22:00;L-D: 06:30-22:00 (A)
GIRONA;ESCALA (L');ESCALA (L');17130;CALLE RONDA DELS OFICIS, 4;D;3.125944;42.113083;11/11/24 11:43;1.559;;;1.699;;1.449;1.539;;;;;;;;;EMPURIES OILS L'ESCALA;P;dm;L-D: 07:00-21:30;L-D: 07:00-21:30 (A)
